"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"1400000US09009157400","Census Tract 1574, New Haven County, Connecticut","1487","57","2.2","1.7","2.0","1.8","6.1","2.7","3.5","2.1","8.2","4.0","12.2","4.5","12.6","5.5","19.0","5.5","13.6","4.7","20.6","5.0","105125","10317","137181","13304","31.4","(X)","(X)","(X)","(X)","(X)","1184","80","1.3","1.4","1.3","1.6","2.7","2.1","1.4","1.6","5.9","4.3","13.3","5.5","13.8","6.7","20.5","6.3","16.1","6.0","23.7","5.9","113043","17340","150659","14146","(X)","(X)","32.2","(X)","(X)","(X)","998","101","0.7","1.2","1.5","1.9","3.2","2.5","1.7","1.9","3.2","2.7","8.9","4.8","13.6","7.7","22.5","7.1","17.2","6.6","27.4","6.7","128611","22146","N","N","(X)","(X)","(X)","(X)","(X)","(X)","303","76","5.6","5.8","5.0","5.9","19.1","8.5","11.6","8.0","17.2","10.5","8.3","7.3","8.3","8.1","13.2","8.3","3.6","5.4","8.3","9.4","41382","10528","84517","35300","(X)","(X)","(X)","(X)","28.4","(X)"
"1400000US09009160100","Census Tract 1601, New Haven County, Connecticut","1167","97","0.9","1.4","0.9","1.4","5.4","4.1","4.7","3.0","6.7","3.5","4.7","3.4","8.9","4.5","21.3","7.1","11.8","5.3","34.5","7.8","131507","35476","196875","30897","22.1","(X)","(X)","(X)","(X)","(X)","954","102","0.0","3.3","0.0","3.3","0.9","1.4","3.2","2.5","4.8","3.5","5.8","4.1","9.6","5.5","25.1","8.4","13.4","6.1","37.1","9.0","158125","41577","216699","34121","(X)","(X)","23.4","(X)","(X)","(X)","904","108","0.0","3.5","0.0","3.5","1.0","1.5","1.8","2.0","5.1","3.7","6.1","4.3","10.2","5.7","25.6","8.6","12.4","5.8","37.9","9.3","158182","44672","N","N","(X)","(X)","(X)","(X)","(X)","(X)","213","58","5.2","7.7","5.2","7.7","25.4","19.2","11.3","12.3","15.0","12.0","0.0","14.1","5.6","8.5","4.7","7.6","4.7","7.0","23.0","15.6","41806","23709","107265","49391","(X)","(X)","(X)","(X)","16.4","(X)"
"1400000US09009160200","Census Tract 1602, New Haven County, Connecticut","1978","111","1.4","1.7","0.9","1.4","7.1","4.5","2.3","3.7","6.8","4.7","6.2","4.3","8.6","4.7","22.6","6.5","11.6","4.9","32.3","8.0","138762","12212","167970","21392","36.3","(X)","(X)","(X)","(X)","(X)","1570","117","0.9","1.5","0.0","2.0","2.9","2.5","0.0","2.0","6.5","4.2","6.9","5.2","4.1","2.9","24.5","7.7","14.6","6.0","39.7","9.3","154773","37871","192060","23288","(X)","(X)","37.1","(X)","(X)","(X)","1375","122","1.0","1.7","0.0","2.3","2.8","2.8","0.0","2.3","3.3","4.0","7.0","5.3","1.0","1.7","25.7","9.0","13.8","6.5","45.3","10.4","182188","44436","N","N","(X)","(X)","(X)","(X)","(X)","(X)","408","144","3.4","5.8","4.2","6.7","23.5","17.8","11.3","17.2","14.2","17.1","3.7","5.7","26.2","19.4","9.6","11.1","0.0","7.7","3.9","6.3","36336","44343","69330","31045","(X)","(X)","(X)","(X)","33.3","(X)"
"1400000US09009161100","Census Tract 1611, New Haven County, Connecticut","1976","92","1.1","1.0","2.5","1.7","2.6","1.5","4.6","2.9","5.2","3.6","18.5","5.4","15.4","5.0","22.8","6.9","11.9","3.8","15.4","4.5","100083","16496","123596","12548","32.7","(X)","(X)","(X)","(X)","(X)","1506","82","0.9","1.0","0.0","2.1","1.1","1.1","3.9","3.1","4.1","3.7","13.8","5.5","14.9","5.1","27.6","7.6","14.4","4.9","19.4","5.6","119737","21699","141445","15699","(X)","(X)","33.3","(X)","(X)","(X)","1297","116","0.5","0.8","0.0","2.5","1.2","1.4","1.2","1.3","4.8","4.3","15.3","6.1","15.0","5.6","26.9","7.6","14.6","5.5","20.6","6.3","119196","20733","N","N","(X)","(X)","(X)","(X)","(X)","(X)","470","124","3.4","3.6","10.4","7.0","6.2","5.3","9.4","6.5","8.5","9.2","33.6","13.8","16.4","11.0","8.9","8.9","3.2","3.5","0.0","6.7","56964","11249","60940","9410","(X)","(X)","(X)","(X)","30.9","(X)"
"1400000US09009165100","Census Tract 1651, New Haven County, Connecticut","1557","81","3.0","2.3","4.0","3.4","5.3","3.7","13.4","6.8","9.8","4.1","18.8","6.5","13.8","5.4","19.7","5.8","7.4","4.3","4.8","3.2","68628","13622","80779","8762","28.1","(X)","(X)","(X)","(X)","(X)","1113","118","3.0","2.9","0.8","1.4","2.0","3.1","15.5","8.2","10.2","5.5","17.5","6.6","12.8","5.7","22.0","7.8","10.6","6.0","5.5","4.4","75938","10688","90491","11713","(X)","(X)","33.2","(X)","(X)","(X)","729","115","2.6","4.0","0.0","4.4","0.0","4.4","3.4","3.1","5.9","4.3","16.9","7.9","18.1","7.8","31.6","10.6","13.2","7.9","8.4","6.6","103125","9649","N","N","(X)","(X)","(X)","(X)","(X)","(X)","444","117","2.9","4.7","12.2","10.4","13.7","9.0","15.8","13.4","18.2","10.1","12.2","9.3","10.4","9.7","12.2","7.0","2.5","4.0","0.0","7.1","42917","15325","50290","10968","(X)","(X)","(X)","(X)","13.7","(X)"
"1400000US09009165200","Census Tract 1652, New Haven County, Connecticut","1003","83","1.1","1.8","1.1","1.8","6.9","4.0","2.3","2.1","9.2","4.4","15.9","6.0","8.7","5.3","21.3","6.7","18.5","6.9","15.1","6.4","116146","21880","135216","20667","23.1","(X)","(X)","(X)","(X)","(X)","659","89","1.7","2.8","0.0","4.8","1.1","1.8","1.1","1.9","2.6","2.8","10.6","5.3","8.8","7.3","29.7","9.1","22.5","8.2","22.0","9.4","140313","12658","170457","30818","(X)","(X)","26.6","(X)","(X)","(X)","556","85","0.0","5.7","0.0","5.7","1.3","2.1","1.3","2.2","3.1","3.3","12.6","6.0","8.1","7.7","30.8","9.6","24.8","8.9","18.2","7.4","140089","10880","N","N","(X)","(X)","(X)","(X)","(X)","(X)","344","75","0.0","9.0","3.2","5.1","18.0","9.8","4.7","5.0","21.8","12.5","25.9","11.8","8.4","7.8","12.5","9.6","5.5","6.3","0.0","9.0","51429","9445","62219","12428","(X)","(X)","(X)","(X)","16.6","(X)"
"1400000US09009165300","Census Tract 1653, New Haven County, Connecticut","986","72","5.7","5.5","1.9","2.1","3.1","2.8","3.1","2.4","5.3","4.4","19.9","7.8","26.0","8.3","13.0","5.3","8.3","4.9","13.7","5.2","85720","6108","104733","11667","29.1","(X)","(X)","(X)","(X)","(X)","637","87","4.1","4.7","1.9","2.9","1.6","2.3","1.1","2.0","5.2","4.8","14.4","7.3","28.3","10.5","11.8","6.1","10.5","6.8","21.2","8.5","94875","11544","124940","17618","(X)","(X)","30.9","(X)","(X)","(X)","495","70","3.2","5.1","0.0","6.4","2.0","2.9","1.4","2.5","0.0","6.4","15.4","8.5","24.0","10.4","13.9","7.5","12.7","8.6","27.3","10.1","110195","28571","N","N","(X)","(X)","(X)","(X)","(X)","(X)","349","75","8.6","12.9","2.0","3.3","6.0","6.3","6.9","5.6","8.3","8.2","26.9","15.6","21.8","14.6","15.2","10.3","4.3","4.8","0.0","8.9","71313","19386","67227","13205","(X)","(X)","(X)","(X)","25.8","(X)"
"1400000US09009165400","Census Tract 1654, New Haven County, Connecticut","2426","128","4.2","3.4","8.4","4.3","12.0","4.9","5.7","3.0","6.3","3.7","18.7","6.4","14.8","5.7","15.2","4.9","4.6","2.8","10.1","3.8","61500","12102","89137","11637","34.7","(X)","(X)","(X)","(X)","(X)","1128","167","1.5","2.6","4.0","6.3","3.8","3.5","3.5","3.1","2.8","3.1","21.4","10.8","13.4","6.4","21.4","9.2","7.9","5.4","20.4","8.1","94756","23958","130709","24878","(X)","(X)","31.6","(X)","(X)","(X)","770","134","0.0","4.1","0.0","4.1","3.9","4.3","3.4","3.7","1.8","2.9","12.1","8.9","17.8","8.4","21.4","10.3","11.6","7.5","28.1","10.7","119085","24615","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1298","192","6.5","5.6","12.2","6.0","19.2","8.7","7.7","4.5","9.3","6.1","19.5","8.6","12.9","8.1","9.8","5.0","1.8","2.2","1.2","1.7","41394","13587","52481","7467","(X)","(X)","(X)","(X)","37.5","(X)"
"1400000US09009165500","Census Tract 1655, New Haven County, Connecticut","1784","133","10.0","5.1","8.9","4.9","9.9","4.2","13.6","4.8","18.6","6.1","16.6","6.9","15.8","5.9","4.4","2.9","1.5","1.4","0.7","1.1","41641","6954","48289","5508","46.9","(X)","(X)","(X)","(X)","(X)","1214","139","6.3","3.3","5.3","3.8","12.4","5.7","15.6","7.1","19.2","8.2","14.7","7.6","19.9","8.2","5.5","4.0","1.3","1.6","0.0","2.6","40750","9495","49800","5830","(X)","(X)","54.4","(X)","(X)","(X)","441","119","4.5","7.0","0.0","7.1","8.2","10.2","20.2","12.2","9.3","7.3","15.6","12.7","31.1","14.0","7.5","5.4","3.6","4.2","0.0","7.1","52156","14436","N","N","(X)","(X)","(X)","(X)","(X)","(X)","570","145","18.1","12.8","16.7","11.5","4.6","4.6","9.5","9.6","25.3","11.7","13.9","11.4","9.8","7.3","0.0","5.5","0.0","5.5","2.3","3.4","40515","18455","40924","9703","(X)","(X)","(X)","(X)","26.3","(X)"
"1400000US09009165600","Census Tract 1656, New Haven County, Connecticut","2060","136","4.3","4.4","4.4","3.4","8.5","4.8","9.9","5.7","8.3","4.0","22.9","6.4","19.1","7.6","20.5","7.3","2.2","2.0","0.0","1.6","65872","8143","70382","6709","43.0","(X)","(X)","(X)","(X)","(X)","1421","159","2.5","2.7","3.4","4.1","10.0","6.9","11.8","8.0","5.7","4.8","15.6","7.7","20.4","9.2","28.1","10.1","2.5","2.8","0.0","2.3","75671","14454","76896","8739","(X)","(X)","46.7","(X)","(X)","(X)","1086","169","0.0","2.9","1.7","2.7","9.0","7.5","5.7","6.7","4.1","3.6","19.4","10.0","20.1","10.8","36.7","11.9","3.3","3.8","0.0","2.9","87273","18249","N","N","(X)","(X)","(X)","(X)","(X)","(X)","639","156","8.3","10.4","6.4","5.7","5.2","8.9","5.6","5.8","14.1","8.3","41.6","14.9","13.6","10.3","3.6","4.4","1.6","2.7","0.0","5.0","56222","5591","55360","9317","(X)","(X)","(X)","(X)","34.7","(X)"
"1400000US09009165700","Census Tract 1657, New Haven County, Connecticut","1410","108","3.5","3.0","2.0","2.0","6.7","2.9","4.5","3.5","12.4","5.5","16.9","5.6","18.1","6.3","23.5","6.7","8.7","4.5","3.8","4.2","79634","14055","87149","9103","36.8","(X)","(X)","(X)","(X)","(X)","1048","113","1.9","3.2","0.0","3.1","1.6","2.0","1.0","1.5","12.2","6.4","18.1","7.5","19.2","8.5","29.2","8.9","11.7","6.0","5.1","5.6","95441","13142","101457","11293","(X)","(X)","38.6","(X)","(X)","(X)","774","125","2.6","4.1","0.0","4.1","1.0","1.7","0.0","4.1","10.9","7.1","17.6","8.8","14.6","9.2","31.7","11.1","15.9","8.0","5.8","7.2","101413","21701","N","N","(X)","(X)","(X)","(X)","(X)","(X)","362","94","8.3","7.4","7.7","7.7","21.3","10.0","14.6","11.6","13.0","8.6","13.3","9.4","14.9","10.5","6.9","6.3","0.0","8.6","0.0","8.6","34079","11079","45728","10718","(X)","(X)","(X)","(X)","31.5","(X)"
"1400000US09009165801","Census Tract 1658.01, New Haven County, Connecticut","2690","153","6.7","4.0","4.2","2.6","7.4","3.6","6.4","4.2","18.6","5.8","23.5","7.5","12.5","4.0","13.9","5.2","3.5","2.3","3.3","1.7","60059","9301","71421","6825","34.8","(X)","(X)","(X)","(X)","(X)","1533","225","3.3","4.3","4.2","3.4","3.5","3.7","7.7","6.6","21.3","9.4","22.1","9.9","12.9","6.0","16.8","6.4","3.2","2.9","5.0","3.0","60998","8054","78292","9819","(X)","(X)","33.6","(X)","(X)","(X)","1211","221","4.2","5.4","2.5","2.8","2.9","4.3","8.5","8.2","18.4","10.9","28.0","11.9","8.8","5.8","17.4","7.5","4.0","3.7","5.3","3.8","61192","7165","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1157","216","11.1","7.2","4.3","3.8","12.5","6.4","4.7","3.5","19.3","9.5","21.1","11.1","11.9","6.0","10.0","8.3","4.0","3.9","1.1","1.8","46446","13177","61576","12395","(X)","(X)","(X)","(X)","32.1","(X)"
"1400000US09009165802","Census Tract 1658.02, New Haven County, Connecticut","1466","74","1.4","1.6","2.3","1.8","4.7","2.9","5.9","3.0","10.0","4.1","15.8","5.4","19.1","6.5","20.1","5.1","14.2","5.6","6.5","4.2","88542","7049","107490","15747","36.3","(X)","(X)","(X)","(X)","(X)","1194","89","1.8","2.0","0.0","2.7","1.8","1.7","2.0","2.0","10.4","4.8","16.2","6.1","22.1","7.5","22.1","6.0","16.2","6.7","7.5","5.1","95513","10517","119296","19780","(X)","(X)","40.1","(X)","(X)","(X)","979","96","2.1","2.5","0.0","3.3","1.3","1.6","1.6","1.8","8.2","5.1","14.0","6.3","19.5","7.2","27.0","7.2","17.9","7.9","8.4","5.9","105313","11201","N","N","(X)","(X)","(X)","(X)","(X)","(X)","272","79","0.0","11.2","12.5","9.3","20.6","12.6","22.8","14.2","8.1","7.7","11.4","9.9","5.9","6.6","11.4","9.7","5.1","5.8","2.2","3.7","31900","9766","54741","12106","(X)","(X)","(X)","(X)","19.5","(X)"
"1400000US09009165900","Census Tract 1659, New Haven County, Connecticut","2632","132","2.9","3.4","0.0","1.2","4.8","2.5","7.3","4.4","6.7","2.8","10.1","4.0","7.9","3.7","24.5","6.3","22.9","5.3","13.0","4.6","117845","17376","127368","13161","18.4","(X)","(X)","(X)","(X)","(X)","2091","150","0.0","1.5","0.0","1.5","0.7","1.1","7.7","5.4","5.3","2.8","9.7","4.4","5.7","3.2","28.7","7.2","26.6","6.4","15.7","5.5","139556","17502","144466","14125","(X)","(X)","19.6","(X)","(X)","(X)","1903","151","0.0","1.7","0.0","1.7","0.8","1.2","8.4","5.9","2.2","1.8","8.8","4.4","5.6","3.4","30.2","7.6","27.7","6.8","16.4","6.0","143508","12922","N","N","(X)","(X)","(X)","(X)","(X)","(X)","541","135","14.0","15.6","0.0","5.8","20.5","10.9","5.7","6.2","12.2","10.4","11.8","8.2","18.7","11.7","8.1","7.6","6.3","6.4","2.6","4.5","45391","30922","60016","17248","(X)","(X)","(X)","(X)","13.7","(X)"
"1400000US09009166001","Census Tract 1660.01, New Haven County, Connecticut","3119","176","9.8","4.2","2.6","2.0","9.2","3.1","7.4","3.6","11.5","3.6","19.4","4.7","10.7","4.0","18.3","4.9","7.2","3.6","3.7","2.9","60658","5962","76181","8945","29.6","(X)","(X)","(X)","(X)","(X)","1425","225","0.0","2.3","0.0","2.3","4.7","3.5","5.9","4.4","7.0","4.0","21.8","7.2","10.9","6.3","29.1","9.1","14.9","7.6","5.7","5.5","99250","16936","105565","12476","(X)","(X)","29.3","(X)","(X)","(X)","1148","200","0.0","2.8","0.0","2.8","4.7","3.8","2.7","3.0","4.8","3.8","19.8","7.7","11.4","7.2","35.0","10.5","14.5","7.4","7.1","6.7","104947","36508","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1694","241","18.1","7.4","4.8","3.5","13.8","5.8","9.3","5.9","14.6","5.2","16.7","6.2","10.6","5.2","9.3","6.2","0.8","1.4","1.9","2.3","40375","9862","51178","10279","(X)","(X)","(X)","(X)","29.9","(X)"
"1400000US09009166002","Census Tract 1660.02, New Haven County, Connecticut","1858","125","1.2","1.3","4.6","3.8","10.1","4.5","4.8","3.9","15.3","5.6","19.4","7.2","10.9","5.3","20.9","6.8","5.3","3.7","7.4","4.5","65076","13320","85316","12270","28.6","(X)","(X)","(X)","(X)","(X)","1044","131","0.0","3.1","0.0","3.1","0.0","3.1","1.9","2.1","15.3","8.0","22.6","10.9","10.1","6.2","29.6","10.6","8.4","6.3","12.1","7.6","100147","31194","111170","19266","(X)","(X)","31.6","(X)","(X)","(X)","885","119","0.0","3.6","0.0","3.6","0.0","3.6","1.1","1.7","14.6","8.7","24.5","12.3","7.9","6.3","27.7","11.7","9.9","7.6","14.2","8.8","105676","26249","N","N","(X)","(X)","(X)","(X)","(X)","(X)","814","153","2.7","3.0","10.4","8.6","23.0","9.6","9.8","8.3","15.4","8.9","15.4","7.4","12.0","8.9","8.5","5.8","1.4","2.1","1.5","2.3","41398","12172","50592","8870","(X)","(X)","(X)","(X)","24.8","(X)"
"1400000US09009167100","Census Tract 1671, New Haven County, Connecticut","3000","139","2.4","2.4","1.9","1.5","4.2","2.6","5.8","2.9","3.5","1.8","14.5","4.6","11.4","4.0","27.4","5.2","13.0","3.9","15.9","4.2","107319","8020","131491","11437","25.0","(X)","(X)","(X)","(X)","(X)","2212","120","0.6","1.1","0.5","0.9","1.2","1.3","1.9","1.7","2.9","1.9","12.7","4.9","12.3","4.9","34.7","6.4","15.6","5.2","17.5","5.3","123712","13861","150582","15168","(X)","(X)","24.2","(X)","(X)","(X)","1996","141","0.0","1.6","0.6","1.0","0.7","1.1","2.1","1.9","3.3","2.2","11.7","5.2","12.4","5.1","36.0","6.8","15.5","5.5","17.9","5.8","125139","12524","N","N","(X)","(X)","(X)","(X)","(X)","(X)","788","159","7.4","8.9","5.6","5.3","12.7","9.4","16.9","10.2","5.2","4.9","19.4","10.9","9.1","6.3","7.0","5.5","5.5","5.3","11.3","7.1","50726","19774","77675","20563","(X)","(X)","(X)","(X)","27.2","(X)"
"1400000US09009167201","Census Tract 1672.01, New Haven County, Connecticut","1560","91","2.3","2.9","1.0","1.0","6.4","3.5","11.7","4.5","10.1","4.2","22.2","6.1","16.8","5.5","17.1","5.7","7.8","3.2","4.6","2.8","71953","6773","91020","13514","36.9","(X)","(X)","(X)","(X)","(X)","1158","93","0.0","2.8","0.0","2.8","2.6","3.0","10.4","4.7","5.5","3.3","22.5","7.4","24.9","6.4","19.0","7.2","9.8","4.1","5.3","3.5","85455","10766","105834","16850","(X)","(X)","39.2","(X)","(X)","(X)","930","108","0.0","3.4","0.0","3.4","1.0","1.5","7.7","4.3","6.5","4.2","24.8","8.5","27.5","7.5","17.2","7.1","8.7","4.2","6.6","4.5","85909","10238","N","N","(X)","(X)","(X)","(X)","(X)","(X)","402","105","9.0","10.5","3.7","4.2","17.4","10.5","15.4","9.4","23.1","11.3","21.4","10.8","0.0","7.8","10.0","8.1","0.0","7.8","0.0","7.8","39500","10302","43359","7994","(X)","(X)","(X)","(X)","30.1","(X)"
"1400000US09009167202","Census Tract 1672.02, New Haven County, Connecticut","1782","62","3.8","2.3","3.4","2.1","9.3","3.8","9.9","4.8","13.7","3.7","19.0","5.1","11.6","3.6","22.1","5.3","4.8","2.8","2.5","2.0","60758","9025","73794","6155","31.4","(X)","(X)","(X)","(X)","(X)","1233","93","1.8","1.9","2.4","2.1","4.1","2.9","9.4","5.7","10.6","4.4","21.0","7.3","13.7","4.8","29.3","7.1","5.0","3.0","2.7","2.5","75817","13331","84204","8200","(X)","(X)","34.9","(X)","(X)","(X)","914","109","1.1","1.7","2.4","2.8","3.3","3.1","7.4","6.8","11.4","5.0","19.6","7.7","16.7","6.8","28.9","7.4","5.6","3.6","3.6","3.4","79271","14952","N","N","(X)","(X)","(X)","(X)","(X)","(X)","549","89","8.4","6.1","8.2","6.2","19.7","8.2","14.0","8.8","20.9","9.2","14.6","8.8","5.8","5.3","4.2","4.7","4.2","5.8","0.0","5.7","34583","11008","43786","7801","(X)","(X)","(X)","(X)","23.5","(X)"
"1400000US09009167300","Census Tract 1673, New Haven County, Connecticut","2447","121","1.4","1.5","0.9","1.1","6.8","3.4","5.0","2.3","8.3","4.4","16.3","6.2","15.3","5.3","29.9","7.7","11.1","4.3","4.9","2.5","93184","12228","97175","6733","42.0","(X)","(X)","(X)","(X)","(X)","2005","130","1.0","1.4","0.0","1.6","3.8","3.8","3.3","2.6","8.0","5.1","15.2","5.9","17.2","6.6","33.2","8.3","12.2","5.0","6.0","3.1","100946","10059","105464","8013","(X)","(X)","41.6","(X)","(X)","(X)","1787","153","0.8","1.3","0.0","1.8","4.3","4.3","1.1","1.4","7.6","5.5","14.7","5.6","17.2","7.0","33.9","9.2","13.7","5.5","6.8","3.6","102484","11934","N","N","(X)","(X)","(X)","(X)","(X)","(X)","442","132","3.2","5.3","5.2","5.7","20.1","10.3","16.5","10.7","12.2","10.0","15.2","14.2","10.2","8.4","17.4","11.7","0.0","7.1","0.0","7.1","38654","24944","53348","11090","(X)","(X)","(X)","(X)","36.7","(X)"
"1400000US09009170100","Census Tract 1701, New Haven County, Connecticut","717","93","18.7","8.3","13.9","8.6","18.5","8.4","22.5","10.4","12.1","6.6","8.4","6.2","2.4","2.2","3.5","4.2","0.0","4.4","0.0","4.4","24506","4400","29080","5308","21.1","(X)","(X)","(X)","(X)","(X)","517","92","19.7","10.2","16.6","11.0","12.2","8.3","21.7","12.2","13.2","9.0","9.9","7.5","3.3","3.1","3.5","5.4","0.0","6.1","0.0","6.1","25987","9086","30353","6750","(X)","(X)","20.9","(X)","(X)","(X)","160","63","16.9","15.9","4.4","6.4","19.4","19.6","20.0","19.9","5.6","6.4","23.1","19.7","10.6","10.7","0.0","18.3","0.0","18.3","0.0","18.3","31875","14878","N","N","(X)","(X)","(X)","(X)","(X)","(X)","200","77","21.5","16.2","8.5","10.4","31.0","22.5","21.5","16.3","9.5","10.5","4.5","7.0","0.0","15.0","3.5","5.6","0.0","15.0","0.0","15.0","22800","10400","24623","7988","(X)","(X)","(X)","(X)","21.5","(X)"
"1400000US09009170200","Census Tract 1702, New Haven County, Connecticut","1106","125","19.4","8.3","20.0","8.0","22.8","8.0","13.1","7.9","7.4","5.2","9.6","5.4","3.2","2.8","1.9","3.0","0.0","2.9","2.6","4.1","17907","4330","33549","10951","39.8","(X)","(X)","(X)","(X)","(X)","445","90","19.8","14.6","6.1","5.7","23.8","14.3","11.7","8.2","13.3","10.8","12.8","10.2","7.9","6.9","4.7","7.4","0.0","7.0","0.0","7.0","25250","12639","36379","10140","(X)","(X)","36.6","(X)","(X)","(X)","266","83","5.6","8.8","5.6","6.9","17.3","16.6","13.5","13.3","15.4","13.9","21.4","17.0","13.2","11.5","7.9","12.2","0.0","11.5","0.0","11.5","40313","23837","N","N","(X)","(X)","(X)","(X)","(X)","(X)","661","115","20.3","9.8","29.3","12.2","22.5","8.7","12.6","10.7","6.2","6.8","4.7","4.3","0.0","4.8","0.0","4.8","0.0","4.8","4.4","6.8","15104","2234","30741","16861","(X)","(X)","(X)","(X)","37.7","(X)"
"1400000US09009170300","Census Tract 1703, New Haven County, Connecticut","782","87","12.8","6.2","3.1","3.3","12.8","7.2","17.1","5.4","25.4","8.9","15.1","6.8","10.6","4.2","3.1","2.8","0.0","4.1","0.0","4.1","38889","6022","41914","4266","37.6","(X)","(X)","(X)","(X)","(X)","519","95","21.4","12.2","7.1","7.2","5.6","4.4","12.1","6.7","24.7","13.0","13.1","6.8","13.3","7.6","2.7","2.9","0.0","6.1","0.0","6.1","39821","10908","40106","7106","(X)","(X)","36.4","(X)","(X)","(X)","259","83","5.4","8.4","0.0","11.8","4.2","5.2","14.3","12.7","35.1","20.8","19.3","11.5","16.2","10.9","5.4","5.9","0.0","11.8","0.0","11.8","49021","3624","N","N","(X)","(X)","(X)","(X)","(X)","(X)","263","73","9.1","6.7","0.0","11.6","22.1","17.1","27.0","11.8","13.7","11.6","19.0","15.5","9.1","7.6","0.0","11.6","0.0","11.6","0.0","11.6","31306","5031","38636","6493","(X)","(X)","(X)","(X)","39.9","(X)"
"1400000US09009170400","Census Tract 1704, New Haven County, Connecticut","647","74","2.6","2.5","2.2","2.4","11.1","6.5","9.9","5.6","13.1","6.0","27.7","11.1","17.3","10.8","10.7","6.4","4.3","3.6","1.1","1.7","60379","11058","66722","7562","32.9","(X)","(X)","(X)","(X)","(X)","369","77","0.0","8.4","1.6","2.6","17.6","10.4","4.6","4.8","18.7","9.7","20.9","12.3","15.7","9.4","13.0","10.0","6.0","6.3","1.9","2.9","61964","9342","72398","12000","(X)","(X)","30.6","(X)","(X)","(X)","187","62","0.0","15.9","0.0","15.9","11.2","15.2","9.1","9.6","14.4","12.8","16.6","13.6","22.5","13.6","13.9","10.9","8.6","10.9","3.7","5.7","73438","34071","N","N","(X)","(X)","(X)","(X)","(X)","(X)","278","72","6.1","6.3","2.9","4.3","2.5","3.9","16.9","11.3","5.8","5.7","39.6","18.1","19.4","20.4","4.7","7.4","2.2","3.3","0.0","11.0","54355","11719","57290","10763","(X)","(X)","(X)","(X)","36.0","(X)"
