"GEO_ID","NAME","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E"
"1400000US09015900100","Census Tract 9001, Windham County, Connecticut","5.7","21.7","6.0","19.7","5.9","9.2","3.7","3.9","2.3","78880","8186","96302","11840","28.8","(X)","(X)","(X)","(X)","(X)","1287","99","0.6","1.0","0.7","1.1","2.7","1.9","7.5","4.9","9.0","3.8","20.4","6.2","24.4","7.0","18.0","6.3","12.0","5.0","4.6","3.1","81920","11689","105761","15895","(X)","(X)","28.9","(X)","(X)","(X)","1105","111","0.0","2.9","0.8","1.3","0.8","1.3","8.8","5.6","6.7","3.1","20.5","7.0","25.1","7.6","18.0","6.5","13.9","5.7","5.3","3.6","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","478","129","5.4","4.1","0.0","6.6","12.3","9.6","15.3","9.5","1.5","2.6","29.9","12.8","13.8","9.9","18.2","10.5","1.7","2.7","1.9","2.9","60966","6862","66577","11217","(X)","(X)","(X)","(X)","24.5","(X)","1765","116","1.9","1.3","0.5","0.8","4.9","3.1","10.1","4.0","6.1","2.8","22.1"
"1400000US09015900200","Census Tract 9002, Windham County, Connecticut","5.4","18.6","4.9","10.7","4.6","5.4","2.6","3.6","3.0","58210","9278","68443","5830","34.4","(X)","(X)","(X)","(X)","(X)","1199","138","2.4","3.7","1.1","1.4","5.1","4.3","10.9","5.7","8.8","4.8","18.1","6.7","24.6","7.3","15.0","6.9","8.0","4.0","5.9","5.3","76832","8946","84925","9552","(X)","(X)","44.6","(X)","(X)","(X)","933","144","0.0","3.4","1.4","1.8","1.6","1.9","8.0","3.9","7.6","4.0","17.6","7.0","26.6","8.9","19.3","8.6","10.3","4.9","7.6","6.8","90703","9895","N","N","(X)","(X)","(X)","(X)","(X)","(X)","772","185","6.2","4.6","9.3","7.1","31.2","10.0","8.3","5.6","17.2","11.3","13.2","9.7","10.8","7.4","2.3","2.4","1.4","2.2","0.0","4.1","28864","13777","41489","7712","(X)","(X)","(X)","(X)","17.0","(X)","1971","109","2.4","1.8","5.8","3.7","15.3","4.9","8.7","3.4","12.1","4.8","17.4"
"1400000US09015901100","Census Tract 9011, Windham County, Connecticut","3.7","15.8","5.2","23.2","5.1","9.9","3.3","4.6","2.1","78594","12795","89652","8843","27.2","(X)","(X)","(X)","(X)","(X)","2273","166","3.4","4.5","0.0","1.4","1.4","1.6","5.2","4.0","9.9","5.4","12.6","4.4","19.3","6.6","29.4","6.1","12.6","4.3","6.2","3.0","95430","10849","106376","11191","(X)","(X)","28.2","(X)","(X)","(X)","1965","164","0.7","1.1","0.0","1.6","0.0","1.6","2.4","2.6","9.7","5.7","11.8","4.4","21.7","7.4","33.3","6.5","13.2","4.7","7.2","3.4","102869","8176","N","N","(X)","(X)","(X)","(X)","(X)","(X)","831","221","3.6","4.0","14.6","8.1","23.2","11.9","14.8","9.2","18.5","11.8","10.2","6.4","6.1","5.6","6.3","5.5","2.6","3.9","0.0","3.8","31699","6205","42828","8234","(X)","(X)","(X)","(X)","22.4","(X)","3104","210","3.4","3.4","3.9","2.3","6.7","3.5","7.8","3.8","12.2","5.2","12.5"
"1400000US09015902200","Census Tract 9022, Windham County, Connecticut","6.5","17.6","5.1","19.5","5.0","12.2","4.2","2.7","1.9","78466","8466","90672","8404","33.4","(X)","(X)","(X)","(X)","(X)","467","48","0.6","0.8","0.0","6.7","4.1","3.1","6.9","4.1","4.1","2.6","19.1","6.4","22.7","6.3","22.7","6.4","16.1","5.7","3.9","2.7","88438","7683","105635","12030","(X)","(X)","35.3","(X)","(X)","(X)","405","43","0.0","7.7","0.0","7.7","4.2","3.4","6.2","3.7","4.4","2.7","16.0","6.5","23.5","6.7","24.0","6.6","17.3","6.7","4.4","3.2","92159","11407","N","N","(X)","(X)","(X)","(X)","(X)","(X)","204","43","7.4","4.8","1.5","2.1","12.3","9.1","16.2","9.5","17.6","7.8","26.0","12.5","3.4","3.5","12.3","6.3","3.4","3.3","0.0","14.7","44722","13824","56211","8548","(X)","(X)","(X)","(X)","27.5","(X)","671","45","2.7","1.6","0.4","0.6","6.6","3.6","9.7","3.6","8.2","2.9","20.4"
"1400000US09015902500","Census Tract 9025, Windham County, Connecticut","5.1","14.4","4.4","19.6","4.6","11.2","4.4","13.6","6.0","91053","10430","109833","13872","28.6","(X)","(X)","(X)","(X)","(X)","1006","86","0.0","3.2","0.0","3.2","0.0","3.2","7.3","5.1","12.4","5.7","9.2","6.4","15.3","5.2","24.8","7.5","13.3","6.0","17.7","7.8","112222","19989","125972","16097","(X)","(X)","29.5","(X)","(X)","(X)","873","84","0.0","3.7","0.0","3.7","0.0","3.7","6.8","5.6","10.2","6.1","5.7","3.5","15.3","5.8","28.5","8.5","15.3","6.7","18.1","8.3","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","470","105","3.8","3.9","7.2","7.1","10.6","9.8","4.7","4.0","16.8","10.6","24.0","10.4","14.0","8.5","10.2","6.8","3.6","4.1","4.9","5.9","52500","9768","71391","16273","(X)","(X)","(X)","(X)","26.6","(X)","1476","125","1.2","1.3","2.3","2.2","3.4","3.2","6.4","4.1","13.8","4.8","14.0"
"1400000US09015903100","Census Tract 9031, Windham County, Connecticut","6.3","7.6","4.1","9.9","3.7","2.8","1.7","0.5","0.8","45323","7476","53499","4954","34.9","(X)","(X)","(X)","(X)","(X)","1869","202","0.7","1.1","1.5","1.7","12.1","6.3","17.5","7.0","17.7","7.0","23.1","7.5","11.4","6.3","11.1","5.2","3.9","2.6","0.9","1.4","50494","8923","60493","6851","(X)","(X)","38.8","(X)","(X)","(X)","970","145","0.0","3.3","1.6","2.6","7.8","6.8","14.7","7.1","9.5","5.4","26.0","8.7","15.2","9.3","17.6","7.9","5.9","4.9","1.6","2.6","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1104","294","14.8","9.1","13.7","7.0","22.7","9.0","12.2","7.8","6.6","5.0","20.1","9.0","5.9","6.2","3.0","3.4","1.0","1.7","0.0","2.9","23839","7552","35517","6635","(X)","(X)","(X)","(X)","23.6","(X)","2973","225","5.9","3.8","5.6","2.8","12.7","4.5","15.5","5.2","13.8","5.2","25.7"
"1400000US09015903200","Census Tract 9032, Windham County, Connecticut","4.4","19.0","5.2","20.4","4.4","8.0","3.5","3.2","1.9","75735","8089","84388","6845","28.6","(X)","(X)","(X)","(X)","(X)","589","58","0.8","1.4","0.0","5.4","3.6","2.9","4.1","3.0","14.3","5.6","22.4","7.3","15.1","5.7","24.1","6.5","10.9","5.0","4.8","2.8","83750","12843","97643","9009","(X)","(X)","31.9","(X)","(X)","(X)","474","65","0.0","6.6","0.0","6.6","4.4","3.5","3.6","2.9","13.3","7.2","13.9","5.7","16.7","6.7","28.7","7.9","13.5","6.1","5.9","3.5","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","275","67","7.3","5.3","8.7","5.8","11.3","6.9","7.6","5.2","20.7","11.1","20.7","8.3","14.2","8.9","7.6","5.6","1.8","2.9","0.0","11.1","48063","5131","51772","7385","(X)","(X)","(X)","(X)","21.5","(X)","864","87","2.9","1.9","2.8","2.0","6.0","3.0","5.2","2.6","16.3","5.2","16.2"
"1400000US09015904100","Census Tract 9041, Windham County, Connecticut","5.6","14.3","4.7","17.8","5.1","4.9","3.4","1.9","1.6","61500","6462","70932","6763","31.7","(X)","(X)","(X)","(X)","(X)","1729","171","2.4","2.6","2.1","2.5","2.7","2.1","7.8","5.0","13.6","6.5","19.1","6.7","17.9","6.9","23.8","6.9","7.3","5.3","3.2","2.6","76995","6291","85554","8521","(X)","(X)","35.7","(X)","(X)","(X)","1430","178","1.3","2.1","2.6","3.0","3.3","2.6","3.4","3.2","13.4","7.8","17.6","7.0","20.8","8.2","25.7","7.9","8.2","6.4","3.8","3.1","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1099","257","6.0","8.2","3.3","3.7","17.2","9.5","18.9","10.9","18.2","10.4","19.1","10.4","8.9","6.0","7.4","7.8","1.0","1.6","0.0","2.9","39107","11156","46775","8818","(X)","(X)","(X)","(X)","23.9","(X)","2828","211","3.8","3.7","2.6","2.2","8.3","4.1","11.6","5.5","15.4","5.1","19.3"
"1400000US09015904400","Census Tract 9044, Windham County, Connecticut","4.3","15.9","5.7","20.5","5.4","5.4","4.0","1.3","1.7","61418","12890","70996","7671","33.1","(X)","(X)","(X)","(X)","(X)","1155","134","4.2","4.5","0.3","0.7","1.3","1.6","13.6","5.5","10.2","5.6","11.9","5.3","20.7","8.2","28.7","7.4","8.4","6.1","0.7","1.1","82639","14565","85638","9517","(X)","(X)","36.3","(X)","(X)","(X)","842","129","0.0","3.8","0.0","3.8","1.8","2.2","10.5","5.4","5.9","4.6","11.8","6.2","25.2","10.6","32.4","8.6","11.5","8.3","1.0","1.5","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","627","134","10.5","7.7","18.2","10.0","20.7","8.5","5.7","3.7","20.7","9.9","11.5","6.7","4.6","4.2","5.4","6.8","0.0","5.0","2.6","4.3","25438","15278","40185","12156","(X)","(X)","(X)","(X)","27.3","(X)","1782","144","4.7","2.7","6.6","3.8","8.1","3.2","10.9","4.1","13.9","5.5","12.4"
"1400000US09015904500","Census Tract 9045, Windham County, Connecticut","6.5","10.1","5.3","12.6","7.1","1.7","2.0","0.0","1.4","46817","8818","54593","7841","29.9","(X)","(X)","(X)","(X)","(X)","1364","156","5.5","5.5","1.1","1.9","11.4","8.5","5.0","4.4","22.3","9.1","31.4","10.7","10.2","7.8","10.3","7.4","2.9","3.4","0.0","2.4","52006","10843","60026","9979","(X)","(X)","21.6","(X)","(X)","(X)","829","186","0.0","3.8","0.0","3.8","8.8","8.9","3.9","4.6","12.1","8.9","41.1","15.0","16.8","11.5","12.7","9.3","4.7","5.5","0.0","3.8","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","977","272","14.6","10.5","11.5","9.9","12.9","7.4","13.9","10.1","16.7","10.8","11.2","7.1","7.5","5.3","11.8","10.4","0.0","3.3","0.0","3.3","33937","10640","41696","9692","(X)","(X)","(X)","(X)","34.5","(X)","2341","225","8.5","5.6","6.2","4.5","11.3","6.0","8.7","5.4","19.1","6.7","21.8"
"1400000US09015905100","Census Tract 9051, Windham County, Connecticut","5.0","13.3","4.2","24.0","5.3","4.0","2.6","2.8","2.0","60694","11719","74756","7054","33.7","(X)","(X)","(X)","(X)","(X)","2065","189","4.1","4.0","1.3","1.5","4.9","3.4","4.3","3.0","12.9","5.4","18.5","5.5","17.2","5.5","28.8","7.5","4.1","3.5","4.0","2.7","81138","7737","86249","9355","(X)","(X)","36.1","(X)","(X)","(X)","1679","201","0.7","1.1","0.7","1.2","3.0","2.0","1.3","1.5","12.0","5.7","20.4","6.6","19.6","6.4","34.6","8.4","2.8","2.7","4.9","3.3","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","849","183","20.0","9.1","8.0","6.4","10.8","6.3","12.6","8.9","8.5","5.1","21.6","10.1","7.1","6.3","11.4","7.6","0.0","3.8","0.0","3.8","33884","14674","42861","7496","(X)","(X)","(X)","(X)","24.6","(X)","2914","200","8.8","3.8","3.2","2.3","6.7","3.1","6.7","3.5","11.6","4.2","18.9"
"1400000US09015906100","Census Tract 9061, Windham County, Connecticut","5.0","15.3","4.9","26.9","5.8","10.8","4.2","2.0","1.7","83862","7457","87707","8096","33.7","(X)","(X)","(X)","(X)","(X)","1418","91","1.3","1.4","0.6","0.9","2.2","1.7","3.0","1.7","6.7","3.3","17.6","4.8","20.6","6.5","31.7","7.1","13.8","5.2","2.6","2.2","96439","12101","102411","7889","(X)","(X)","32.6","(X)","(X)","(X)","1069","119","0.0","3.0","0.7","1.2","2.2","1.7","2.7","2.3","2.7","2.5","16.6","5.9","18.8","6.6","38.0","8.2","14.9","5.6","3.5","2.9","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","473","107","19.2","11.8","14.8","9.7","13.5","7.5","7.4","6.5","13.5","8.9","22.8","12.0","4.7","5.0","2.1","3.2","1.9","2.8","0.0","6.6","27212","15376","36289","7525","(X)","(X)","(X)","(X)","37.0","(X)","1891","81","5.8","3.7","4.1","2.5","5.0","2.2","4.1","2.0","7.4","3.0","18.6"
"1400000US09015907100","Census Tract 9071, Windham County, Connecticut","6.5","19.6","5.6","9.0","4.2","5.7","2.8","0.4","0.6","60738","5054","66162","5996","39.8","(X)","(X)","(X)","(X)","(X)","1239","110","0.6","0.9","3.2","3.3","9.0","5.4","8.6","5.3","11.5","5.1","28.5","7.9","22.4","6.6","8.1","3.6","7.6","3.7","0.6","0.8","66085","4528","71429","7051","(X)","(X)","39.5","(X)","(X)","(X)","934","124","0.0","3.4","0.0","3.4","3.6","3.6","7.2","5.3","10.5","5.4","30.6","8.5","28.2","8.4","9.9","4.9","9.3","4.8","0.7","1.1","72000","10071","N","N","(X)","(X)","(X)","(X)","(X)","(X)","421","108","1.9","2.8","13.3","11.3","8.3","4.8","13.8","9.9","19.5","11.4","24.7","13.1","6.9","6.8","11.6","11.8","0.0","7.4","0.0","7.4","39323","13133","48048","8920","(X)","(X)","(X)","(X)","40.9","(X)","1660","122","0.9","1.0","4.2","3.1","8.8","4.6","9.9","4.9","15.1","4.8","26.4"
"1400000US09015907200","Census Tract 9072, Windham County, Connecticut","5.8","14.9","6.3","12.9","5.0","3.2","2.5","3.3","2.8","54296","8253","68729","9415","35.3","(X)","(X)","(X)","(X)","(X)","1411","132","1.5","2.4","0.0","2.3","7.2","4.8","9.5","6.9","9.6","6.4","28.3","9.7","15.7","7.9","18.4","7.2","4.8","3.9","5.0","4.3","70693","8044","83903","12607","(X)","(X)","32.9","(X)","(X)","(X)","1159","151","0.0","2.8","0.0","2.8","3.9","4.5","10.4","8.0","7.9","6.5","25.8","9.3","19.1","9.6","22.4","8.4","5.9","4.6","4.7","4.4","77260","18614","N","N","(X)","(X)","(X)","(X)","(X)","(X)","723","175","14.1","8.5","10.4","8.2","23.9","11.4","18.5","12.8","18.0","9.8","6.9","6.2","6.1","6.3","2.1","3.3","0.0","4.4","0.0","4.4","26250","8903","32987","6805","(X)","(X)","(X)","(X)","37.8","(X)","2134","151","5.8","3.4","3.5","2.8","12.8","4.7","12.6","6.0","12.5","5.2","18.5"
"1400000US09015907300","Census Tract 9073, Windham County, Connecticut","7.0","17.3","6.3","17.9","7.6","6.5","4.9","0.6","1.1","66596","8290","74665","8498","23.4","(X)","(X)","(X)","(X)","(X)","1349","136","0.0","2.4","1.1","1.7","8.0","8.0","11.0","6.3","7.9","4.7","19.9","8.5","19.6","7.0","23.4","10.1","8.3","6.7","0.9","1.5","77682","18864","83619","12770","(X)","(X)","26.9","(X)","(X)","(X)","989","165","0.0","3.2","0.0","3.2","1.3","2.1","8.8","7.8","9.3","6.2","18.2","9.3","22.9","9.3","28.0","12.7","10.3","8.7","1.2","2.0","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","571","141","5.4","6.3","7.5","7.0","20.8","13.7","8.8","6.9","19.3","15.3","29.8","15.2","6.1","5.9","2.3","3.4","0.0","5.5","0.0","5.5","39659","19479","44912","7729","(X)","(X)","(X)","(X)","12.8","(X)","1920","141","1.6","1.9","2.2","2.1","9.9","5.7","11.7","5.5","11.9","6.1","20.3"
"1400000US09015908100","Census Tract 9081, Windham County, Connecticut","6.5","16.0","5.4","23.9","7.7","4.3","2.9","3.6","3.1","72220","10185","80996","8264","43.0","(X)","(X)","(X)","(X)","(X)","970","81","4.1","4.5","2.3","2.6","4.3","4.0","6.1","4.9","13.6","6.7","21.8","6.4","16.8","5.9","23.7","7.6","3.9","2.9","3.4","3.5","71696","11646","79583","10035","(X)","(X)","34.7","(X)","(X)","(X)","742","92","0.8","1.4","3.0","3.3","1.2","1.9","2.4","2.6","11.9","7.5","23.6","8.6","17.3","6.7","30.3","9.3","5.1","3.7","4.4","4.6","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","269","96","5.6","6.1","5.9","6.3","11.2","17.0","2.6","3.9","7.8","7.0","21.9","17.0","13.0","12.5","22.3","18.8","5.6","7.7","4.1","6.5","71985","26849","76893","22296","(X)","(X)","(X)","(X)","50.6","(X)","1239","89","2.3","1.5","3.1","2.5","4.0","4.0","7.3","5.2","12.3","5.4","23.3"
"1400000US09001010101","Census Tract 101.01, Fairfield County, Connecticut","3.3","2.2","1.7","20.0","6.1","6.3","3.4","43.4","6.7","149821","27995","266897","43098","37.1","(X)","(X)","(X)","(X)","(X)","1096","99","1.1","1.6","1.9","2.3","4.4","3.3","3.0","2.4","2.9","2.6","5.6","3.3","4.6","2.6","18.9","6.6","6.8","4.1","50.9","7.7","204423","57022","289150","46905","(X)","(X)","40.1","(X)","(X)","(X)","962","104","1.2","1.9","1.2","1.9","3.6","3.3","3.0","2.7","2.4","2.6","6.3","3.8","2.4","2.0","19.9","7.4","5.6","3.8","54.3","7.7","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","313","85","18.8","18.9","0.0","9.9","0.0","9.9","16.0","14.5","8.3","7.5","16.9","11.9","0.0","9.9","17.9","16.8","4.8","5.4","17.3","13.1","62625","42858","171783","99964","(X)","(X)","(X)","(X)","25.2","(X)","1409","105","5.0","4.5","0.9","1.3","4.0","2.9","5.9","3.2","3.5","2.5","8.7"
"1400000US09001010102","Census Tract 101.02, Fairfield County, Connecticut","3.1","2.0","1.8","11.9","6.2","7.4","5.1","59.3","7.3","250,000+","***","447981","62910","41.0","(X)","(X)","(X)","(X)","(X)","1126","99","3.4","2.7","1.5","1.7","1.7","1.9","1.1","1.4","3.8","4.5","3.1","3.0","1.4","1.6","10.7","5.7","8.7","5.9","64.6","7.7","250,000+","***","503381","68749","(X)","(X)","41.5","(X)","(X)","(X)","1018","98","2.8","2.5","1.7","1.8","0.9","1.4","0.0","3.1","4.2","5.0","3.4","3.3","0.9","1.3","8.0","4.7","9.6","6.5","68.5","8.4","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","200","80","0.0","15.0","16.5","21.9","18.0","13.9","4.0","5.6","4.0","6.4","4.5","7.1","5.0","7.8","18.5","21.4","0.0","15.0","29.5","17.8","(X)","(X)","123932","46410","(X)","(X)","(X)","(X)","38.5","(X)","1326","98","2.9","2.3","3.8","3.8","4.1","2.7","1.5","1.5","3.8","4.0","3.3"
"1400000US09001010201","Census Tract 102.01, Fairfield County, Connecticut","4.6","0.4","0.8","12.1","4.7","12.3","5.2","57.5","8.2","231944","61549","449824","72768","39.0","(X)","(X)","(X)","(X)","(X)","876","67","2.9","3.2","0.0","3.6","0.0","3.6","0.8","1.3","0.0","3.6","8.0","5.2","0.5","1.0","12.8","5.2","11.9","5.9","63.2","8.5","250,000+","***","495650","82435","(X)","(X)","38.8","(X)","(X)","(X)","837","68","1.1","1.6","0.0","3.8","0.0","3.8","0.8","1.4","0.0","3.8","8.4","5.4","0.5","1.0","13.4","5.4","12.4","6.1","63.4","8.5","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","110","46","0.0","25.2","15.5","22.3","13.6","14.0","5.5","8.7","13.6","14.8","18.2","14.1","0.0","25.2","6.4","9.4","15.5","16.6","11.8","13.8","53125","29872","80902","33205","(X)","(X)","(X)","(X)","40.9","(X)","986","64","2.5","2.8","1.7","2.8","1.5","1.6","1.3","1.5","1.5","1.6","9.1"
"1400000US09001010202","Census Tract 102.02, Fairfield County, Connecticut","3.3","8.9","3.8","13.8","4.0","11.3","4.8","45.4","5.8","185641","25054","271947","39659","32.0","(X)","(X)","(X)","(X)","(X)","1434","117","0.3","0.5","0.4","0.6","2.0","1.6","0.0","2.2","3.8","2.2","7.7","4.0","9.0","4.2","15.2","4.9","12.1","5.5","49.4","6.9","194574","32764","309360","48160","(X)","(X)","32.4","(X)","(X)","(X)","1301","119","0.0","2.5","0.5","0.7","2.2","1.8","0.0","2.5","2.8","2.0","6.7","4.1","8.5","4.2","15.4","5.0","12.1","6.0","51.8","7.7","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","400","100","2.3","3.7","0.0","7.8","2.3","3.6","13.3","10.0","17.0","11.0","10.5","7.6","10.3","8.0","4.8","5.2","10.8","6.9","29.0","14.4","89444","42570","125871","25681","(X)","(X)","(X)","(X)","26.3","(X)","1834","88","0.7","0.9","0.3","0.5","2.1","1.5","2.9","2.3","6.7","3.1","7.9"
"1400000US09001010300","Census Tract 103, Fairfield County, Connecticut","3.9","9.8","4.8","9.8","4.2","9.9","4.6","50.0","6.8","202679","45395","359488","66597","35.9","(X)","(X)","(X)","(X)","(X)","1147","91","1.7","1.8","0.0","2.8","0.5","0.8","0.8","1.3","2.1","2.0","10.4","4.6","6.4","4.7","9.6","4.4","10.7","5.4","57.9","7.2","231964","43532","409773","79505","(X)","(X)","37.4","(X)","(X)","(X)","1023","102","1.9","2.1","0.0","3.1","0.0","3.1","0.9","1.4","2.3","2.3","9.4","4.7","6.3","5.2","8.4","4.1","9.5","5.4","61.4","7.4","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","262","68","2.3","3.3","5.7","6.2","5.7","6.1","8.0","7.0","16.0","11.7","5.0","5.4","24.8","14.1","10.7","9.2","6.1","7.6","15.6","9.4","86250","16358","129992","46130","(X)","(X)","(X)","(X)","27.5","(X)","1409","88","1.8","1.6","1.1","1.2","1.5","1.0","2.1","1.4","4.7","2.8","9.4"
"1400000US09001010400","Census Tract 104, Fairfield County, Connecticut","4.5","18.1","5.3","20.9","6.8","10.2","5.3","22.0","6.1","106713","11934","138770","14569","37.3","(X)","(X)","(X)","(X)","(X)","1431","167","3.7","3.3","0.0","2.2","1.5","1.9","6.4","5.3","4.0","3.4","7.8","4.5","20.2","6.6","26.1","8.7","10.1","5.7","20.2","7.1","108231","2933","137965","18362","(X)","(X)","38.2","(X)","(X)","(X)","995","171","0.0","3.2","0.0","3.2","2.2","2.7","7.8","7.2","3.1","3.6","8.8","6.1","15.4","7.9","27.8","11.9","7.4","5.0","27.3","9.8","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","609","151","2.5","3.9","1.8","2.9","10.5","8.4","3.8","4.7","5.7","6.5","17.1","10.5","15.4","9.9","8.9","7.6","10.2","12.0","24.1","13.0","82383","20674","134806","34570","(X)","(X)","(X)","(X)","33.5","(X)","2040","139","2.6","2.4","0.5","0.9","4.2","2.8","5.6","4.0","5.2","3.4","10.5"
"1400000US09001010500","Census Tract 105, Fairfield County, Connecticut","5.1","9.2","3.7","13.7","5.9","10.4","4.7","9.9","4.5","65536","19246","89308","10814","28.6","(X)","(X)","(X)","(X)","(X)","1283","216","0.0","2.5","0.0","2.5","14.3","8.3","7.2","6.7","9.3","6.4","15.0","7.0","11.8","6.1","12.1","7.2","15.8","6.9","14.5","7.1","91066","20273","111165","15127","(X)","(X)","30.5","(X)","(X)","(X)","908","198","0.0","3.5","0.0","3.5","13.1","9.3","1.0","1.5","10.2","8.2","12.3","7.4","13.9","8.0","13.0","8.5","19.3","9.4","17.2","9.6","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","955","175","16.4","8.0","2.7","2.4","15.8","10.1","8.2","5.8","20.7","9.1","9.4","7.9","4.1","3.2","15.8","9.0","3.1","5.0","3.7","3.3","40232","8982","58770","13753","(X)","(X)","(X)","(X)","22.4","(X)","2238","155","7.0","3.3","1.2","1.0","15.0","6.3","7.6","4.6","14.2","5.3","12.0"
"1400000US09001010600","Census Tract 106, Fairfield County, Connecticut","7.1","11.0","5.4","13.9","6.0","11.7","6.1","19.6","6.8","85809","22781","174013","53010","24.3","(X)","(X)","(X)","(X)","(X)","395","107","8.1","8.9","0.0","7.9","4.6","5.4","2.0","3.2","0.0","7.9","22.8","13.2","3.8","4.1","15.7","11.3","19.2","11.9","23.8","12.3","128380","49167","198497","74484","(X)","(X)","23.8","(X)","(X)","(X)","323","97","9.9","10.8","0.0","9.6","0.0","9.6","2.5","4.0","0.0","9.6","19.8","13.0","4.6","5.1","16.7","13.0","23.5","14.5","22.9","12.6","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","620","107","7.4","5.1","5.3","4.1","10.0","8.3","5.0","6.2","9.0","6.0","11.0","5.8","15.6","8.0","12.7","7.0","6.9","5.0","16.9","8.7","76944","21662","158415","77748","(X)","(X)","(X)","(X)","24.7","(X)","1015","78","7.7","4.6","3.3","2.5","7.9","5.7","3.8","4.2","5.5","3.6","15.6"
